AE_CODE,DT_DEBUT,NS_ETAB_ID,DGSP_CODE,DT_FIN,CP_LOC_COM_IMPL,NOM_ETAB,TELEPHONE_ETAB,PROV_ETAB,DGSP_OBJ_ID,URL_ETAB,FOR_OBJ_ID,NUMERO_FASE_ETAB,AE_NOM,ADRS_IMPL,_version_,TE_INTITULE,RESEAU,id,CO_ANNEE_ETUDES,NS_SA_ID
1 D2 3 G,2014-09-01,2738,1 D2 G,9999-12-31,6820 - FLORENVILLE - FLORENVILLE,INSTITUT SAINTE-ANNE,061-31 12 18,LUXEMBOURG,49,,39,2738,Type 1 deuxième degré troisième général transition,Rue de la Station 2 ,"1,73303307933057E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,188681,1 D2 3 G,188681
1 D2 3 G,2014-09-01,2756,1 D2 G,9999-12-31,6760 - VIRTON - VIRTON,ATHENEE ROYAL NESTOR OUTER,063-57 73 30,LUXEMBOURG,49,,39,2756,Type 1 deuxième degré troisième général transition,Faubourg d'Arival 48 ,"1,73303307933476E+018",LANGUE MODERNE II ALLEMAND,WBE,2728,1 D2 3 G,2728
1 D2 3 G,2014-09-01,2757,1 D2 G,9999-12-31,6760 - VIRTON - VIRTON,Collège Notre-Dame du Bonlieu,063-58 86 30,LUXEMBOURG,49,,39,2757,Type 1 deuxième degré troisième général transition,Rue Chanoine Crousse 1 ,"1,73303307933791E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,188809,1 D2 3 G,188809
1 D2 3 P,2014-09-01,2758,1 D2 P,9999-12-31,6760 - VIRTON - VIRTON,Institut de la Sainte Famille I.S.F.,063-58 88 60,LUXEMBOURG,50,,42,2758,Type 1 deuxième degré troisième professionnel qualification,Rue des Fossés 22 ,"1,73303307934106E+018",CUISINE ET SALLE,Libre confessionnel,188737,1 D2 3 P,188737
1 D2 3 P,2014-09-01,2762,1 D2 P,9999-12-31,6760 - VIRTON - VIRTON,INSTITUT DES ARTS ET METIERS,063-58 89 20,LUXEMBOURG,50,,42,2762,Type 1 deuxième degré troisième professionnel qualification,Rue des Fossés 22 ,"1,7330330793484E+018",ELECTRICITE,Libre confessionnel,188766,1 D2 3 P,188766
1 D2 3 G,2014-09-01,2777,1 D2 G,9999-12-31,6720 - HABAY - HABAY-LA-NEUVE,COMMUNAUTE SCOLAIRE SAINT-BENOIT 2E ET 3E DEGRES,063-42 22 27,LUXEMBOURG,49,,39,2777,Type 1 deuxième degré troisième général transition,Rue de Luxembourg 2 ,"1,73303307936308E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,188701,1 D2 3 G,188701
1 D2 3 G,2014-09-01,2787,1 D2 G,9999-12-31,5537 - ANHEE - DENEE,COLLEGE SAINT-BENOIT DE MAREDSOUS,082-69 82 05,NAMUR,49,,39,2787,Type 1 deuxième degré troisième général transition,Rue de Maredsous 12 ,"1,73303307937251E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189342,1 D2 3 G,189342
1 D2 3 G,2014-09-01,2792,1 D2 G,9999-12-31,5570 - BEAURAING - BEAURAING,ATHENEE ROYAL NORBERT COLLARD,082-71 13 02,NAMUR,49,,39,2792,Type 1 deuxième degré troisième général transition,Rue de Dinant 23 ,"1,73303307937356E+018",LANGUE MODERNE II ANGLAIS,WBE,1281,1 D2 3 G,1281
1 D2 3 G,2014-09-01,2793,1 D2 G,9999-12-31,5570 - BEAURAING - BEAURAING,INSTITUT NOTRE-DAME,082-71 02 20,NAMUR,49,,39,2793,Type 1 deuxième degré troisième général transition,Rue de Givet 21 ,"1,73303307937671E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,188835,1 D2 3 G,188835
1 D2 3 G,2014-09-01,2794,1 D2 G,9999-12-31,5570 - BEAURAING - BEAURAING,Institut Notre-Dame du Sacré-Coeur,082-71 17 97,NAMUR,49,,39,2794,Type 1 deuxième degré troisième général transition,Rue de Rochefort 92 ,"1,73303307938195E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,188888,1 D2 3 G,188888
1 D2 3 G,2014-09-01,2805,1 D2 G,9999-12-31,5590 - CINEY - CINEY,ATHENEE ROYAL DU CONDROZ JULES DELOT,083-21 15 12,NAMUR,49,,39,2805,Type 1 deuxième degré troisième général transition,Square Omer Bertrand 1 ,"1,73303307938824E+018",LANGUE MODERNE II ANGLAIS,WBE,1234,1 D2 3 G,1234
1 D2 3 P,2014-09-01,2806,1 D2 P,9999-12-31,5590 - CINEY - CINEY,Ecole provinciale d'agronomie et des sciences de Ciney,081-77 67 90,NAMUR,50,,42,2806,Type 1 deuxième degré troisième professionnel qualification,RUE DE SAINT-QUENTIN 14 ,"1,73303307939768E+018",AGRICULTURE ET MAINTENANCE DE MATERIEL,Subventionné provincial,188931,1 D2 3 P,188931
1 D2 3 G,2014-09-01,2807,1 D2 G,9999-12-31,5590 - CINEY - CINEY,INSTITUT SAINT-JOSEPH - ENSEIGNEMENT GENERAL,083-23 21 50,NAMUR,49,,39,2807,Type 1 deuxième degré troisième général transition,Rue Saint-Hubert 14 16 ,"1,73303307940292E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189003,1 D2 3 G,189003
1 D2 3 P,2014-09-01,2808,1 D2 P,9999-12-31,5590 - CINEY - CINEY,INSTITUT DE LA PROVIDENCE,083-23 43 80,NAMUR,50,,42,2808,Type 1 deuxième degré troisième professionnel qualification,Rue Piconette 1 ,"1,73303307940712E+018",CUISINE ET SALLE,Libre confessionnel,188964,1 D2 3 P,188964
1 D2 3 P,2014-09-01,2809,1 D2 P,9999-12-31,5590 - CINEY - CINEY,INSTITUT SAINT-JOSEPH - ENSEIGNEMENT TECHNIQUE,083-23 21 60,NAMUR,50,,42,2809,Type 1 deuxième degré troisième professionnel qualification,Rue Saint-Hubert 14 16 ,"1,73303307941131E+018",ELECTRICITE,Libre confessionnel,189027,1 D2 3 P,189027
1 D2 3 G,2014-09-01,2824,1 D2 G,9999-12-31,5500 - DINANT - BOUVIGNES-SUR-MEUSE,COLLEGE NOTRE-DAME,082-22 32 52,NAMUR,49,,39,2824,Type 1 deuxième degré troisième général transition,Rue Cardinal Mercier 29 ,"1,73303307941655E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189096,1 D2 3 G,189096
1 D2 3 P,2014-09-01,2826,1 D2 P,9999-12-31,5500 - DINANT - DINANT,Athénée royal Dinant-Herbuchenne,082-22 25 65,BRUXELLES-CAPITALE,50,,42,2826,Type 1 deuxième degré troisième professionnel qualification,Rue Saint-Pierre 90 ,"1,73303307944382E+018",MECANIQUE GARAGE,WBE,674,1 D2 3 P,674
1 D2 3 G,2014-09-01,2865,1 D2 G,9999-12-31,5580 - ROCHEFORT - ROCHEFORT,ATHENEE ROYAL ROCHEFORT-JEMELLE,084-34 09 10,NAMUR,49,,39,2865,Type 1 deuxième degré troisième général transition,Rue Jacquet 102 ,"1,73303307948681E+018",LANGUE MODERNE II ANGLAIS,WBE,306,1 D2 3 G,306
1 D2 3 G,2014-09-01,2866,1 D2 G,9999-12-31,5580 - ROCHEFORT - ROCHEFORT,INSTITUT JEAN XXIII,084-21 13 45,NAMUR,49,,39,2866,Type 1 deuxième degré troisième général transition,Rue de la Sauvenière 7 ,"1,73303307950044E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189247,1 D2 3 G,189247
1 D2 3 G,2014-09-01,2880,1 D2 G,9999-12-31,5170 - PROFONDEVILLE - PROFONDEVILLE,COLLEGE DE GODINNE-BURNOT D2-D3,082-61 04 00,NAMUR,49,,39,2880,Type 1 deuxième degré troisième général transition,Route de Floreffe 26 ,"1,73303307950463E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189214,1 D2 3 G,189214
1 D2 3 G,2014-09-01,2894,1 D2 G,9999-12-31,5300 - ANDENNE - ANDENNE,ATHENEE ROYAL JEAN TOUSSEUL,085-27 87 70,NAMUR,49,,39,2894,Type 1 deuxième degré troisième général transition,Rue Adeline Henin 4 ,"1,73303307951302E+018",LANGUE MODERNE II ANGLAIS,WBE,1375,1 D2 3 G,1375
1 D2 3 P,2014-09-01,2895,1 D2 P,9999-12-31,5000 - NAMUR - NAMUR,INSTITUT PROVINCIAL ENSEIGNEMENT SECONDAIRE,081-77 68 06,NAMUR,50,,42,2895,Type 1 deuxième degré troisième professionnel qualification,Rue Henri Blès 188-190 ,"1,73303307951827E+018",SERVICES SOCIAUX,Subventionné provincial,189308,1 D2 3 P,189308
1 D2 3 G,2014-09-01,2896,1 D2 G,9999-12-31,5300 - ANDENNE - ANDENNE,INSTITUT SAINTE-BEGGE,085-84 14 70,NAMUR,49,,39,2896,Type 1 deuxième degré troisième général transition,Place du Chapitre 12 ,"1,73303307954658E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189269,1 D2 3 G,189269
1 D2 3 G,2014-09-01,2915,1 D2 G,9999-12-31,5310 - EGHEZEE - EGHEZEE,COLLEGE ABBE NOEL,081-81 02 10,NAMUR,49,,39,2915,Type 1 deuxième degré troisième général transition,Rue du Collège 4 ,"1,73303307956755E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189355,1 D2 3 G,189355
1 D2 3 G,2014-09-01,2920,1 D2 G,9999-12-31,5150 - FLOREFFE - FLOREFFE,SEMINAIRE DE FLOREFFE,081-44 71 40,NAMUR,49,,39,2920,Type 1 deuxième degré troisième général transition,Rue du Séminaire 7 ,"1,73303307957069E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189384,1 D2 3 G,189384
1 D2 3 G,2014-09-01,2965,1 D2 G,9999-12-31,5100 - NAMUR - JAMBES,ATHENEE ROYAL DE JAMBES,081-33 16 20,NAMUR,49,,39,2965,Type 1 deuxième degré troisième général transition,Rue de Géronsart 150 ,"1,73303307957384E+018",LANGUE MODERNE II ANGLAIS,WBE,2659,1 D2 3 G,2659
1 D2 3 TQ,2014-09-01,2967,1 D2 TQ,9999-12-31,5100 - NAMUR - JAMBES,INSTITUT SAINTE-MARIE (D2-D3),081-30 13 30,NAMUR,51,,40,2967,Type 1 deuxième degré troisième technique qualification,Chaussée de Liège 246 ,"1,73303307957908E+018",MICROTECHNIQUE,Libre confessionnel,189478,1 D2 3 TQ,189478
1 D2 3 G,2014-09-01,2968,1 D2 G,9999-12-31,5100 - NAMUR - JAMBES,INSTITUT SAINTE MARIE,081-30 13 30,NAMUR,49,,39,2968,Type 1 deuxième degré troisième général transition,Chaussée de Liège 246 ,"1,73303307958118E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189499,1 D2 3 G,189499
1 D2 3 P,2014-09-01,2969,1 D2 P,9999-12-31,5100 - NAMUR - JAMBES,INSTITUT SAINT-JOSEPH,081-32 04 70,NAMUR,50,,42,2969,Type 1 deuxième degré troisième professionnel qualification,Rue Mazy 20 ,"1,73303307958433E+018",VENTE,Libre confessionnel,189636,1 D2 3 P,189636
1 D2 3 TQ,2014-09-01,2973,1 D2 TQ,9999-12-31,5002 - NAMUR - SAINT-SERVAIS,COLLEGE SAINT-SERVAIS,081-72 90 11,NAMUR,51,,40,2973,Type 1 deuxième degré troisième technique qualification,Rue de la Pépinière 101 ,"1,73303307958957E+018",GESTION,Libre confessionnel,189564,1 D2 3 TQ,189564
1 D2 3 P,2014-09-01,2974,1 D2 P,9999-12-31,5002 - NAMUR - SAINT-SERVAIS,ECOLE PROFESSIONNELLE,081-72 90 11,NAMUR,50,,42,2974,Type 1 deuxième degré troisième professionnel qualification,Rue Florent Dethier 31 ,"1,73303307959481E+018",ELECTRICITE,Libre confessionnel,189595,1 D2 3 P,189595
1 D2 3 G,2014-09-01,2977,1 D2 G,9999-12-31,5101 - NAMUR - ERPENT,COLLEGE NOTRE-DAME DE LA PAIX,081-30 19 61,NAMUR,49,,39,2977,Type 1 deuxième degré troisième général transition,Pl Notre-Dame de la Paix 5 ,"1,73303307961159E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189852,1 D2 3 G,189852
1 D2 3 G,2014-09-01,2980,1 D2 G,9999-12-31,5020 - NAMUR - MALONNE,INSTITUT SAINT-BERTHUIN,081-44 72 30,NAMUR,49,,39,2980,Type 1 deuxième degré troisième général transition,Fond de Malonne 129 ,"1,73303307961683E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189538,1 D2 3 G,189538
1 D2 3 G,2014-09-01,2989,1 D2 G,9999-12-31,5000 - NAMUR - NAMUR,INSTITUT SAINT-LOUIS,081-25 61 80,NAMUR,49,,39,2989,Type 1 deuxième degré troisième général transition,Rue Pepin 7 ,"1,73303307961893E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189828,1 D2 3 G,189828
1 D2 3 G,2014-09-01,2991,1 D2 G,9999-12-31,5000 - NAMUR - NAMUR,Etablissement des Soeurs de Notre-Dame,081-25 50 10,NAMUR,49,,39,2991,Type 1 deuxième degré troisième général transition,Rue du Lombard 41 ,"1,73303307962207E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189884,1 D2 3 G,189884
1 D2 3 G,2014-09-01,2992,1 D2 G,9999-12-31,5000 - NAMUR - NAMUR,COMMUNAUTE SCOLAIRE SAINTE-MARIE,081-22 92 04,NAMUR,49,,39,2992,Type 1 deuxième degré troisième général transition,Rue du Président 28 ,"1,73303307962522E+018",LANGUE MODERNE II ANGLAIS,Libre confessionnel,189908,1 D2 3 G,189908
1 D2 3 P,2014-09-01,2998,1 D2 P,9999-12-31,5000 - NAMUR - NAMUR,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE FELICIEN ROPS,081-25 76 00,NAMUR,50,,42,2998,Type 1 deuxième degré troisième professionnel qualification,Rue du Quatrième Génie 2 ,"1,73303307962837E+018",ARTS APPLIQUES,WBE,1603,1 D2 3 P,1603
1 D2 3 P,2014-09-01,2999,1 D2 P,9999-12-31,5000 - NAMUR - NAMUR,INSTITUT TECHNIQUE,081-72 90 11,NAMUR,50,,42,2999,Type 1 deuxième degré troisième professionnel qualification,RUE ASTY MOULIN 60 ,"1,73303307963361E+018",BOULANGERIE-PATISSERIE,Libre confessionnel,189670,1 D2 3 P,189670
1 D2 3 G,2014-09-01,3001,1 D2 G,9999-12-31,5000 - NAMUR - NAMUR,INSTITUT SAINTE-URSULE,081-25 10 50,NAMUR,49,,39,3001,Type 1 deuxième degré troisième général transition,Rue de Bruxelles 78 ,"1,73303307963885E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189740,1 D2 3 G,189740
1 D2 3 P,2014-09-01,3002,1 D2 P,9999-12-31,5000 - NAMUR - NAMUR,INSTITUT ILON SAINT-JACQUES,081-25 37 81,NAMUR,50,,42,3002,Type 1 deuxième degré troisième professionnel qualification,Rue des Carmes 12 ,"1,73303307964514E+018",CUISINE ET SALLE,Libre confessionnel,189792,1 D2 3 P,189792
1 D2 3 P,2014-09-01,3003,1 D2 P,9999-12-31,5000 - NAMUR - NAMUR,Institut Notre-Dame,081-25 51 30,NAMUR,50,,42,3003,Type 1 deuxième degré troisième professionnel qualification,Rue Julie Billiart 19 ,"1,73303307964619E+018",SERVICES SOCIAUX,Libre confessionnel,189811,1 D2 3 P,189811
R D2 3 P,2014-09-01,3005,R D2 P,9999-12-31,5020 - NAMUR - SUARLEE,INSTITUT DES TECHNIQUES ET DES COMMERCES AGRO-ALIMENTAIRES,081-56 90 64,NAMUR,53,,42,3005,C.E.F.A. deuxième degré troisième professionnel qualification,Chaussée de Nivelles 204 ,"1,73303307964829E+018",BOUCHERIE-CHARCUTERIE,WBE,1670,R D2 3 P,1670
1 D2 3 P,2014-09-01,3007,1 D2 P,9999-12-31,5000 - NAMUR - NAMUR,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE HENRI MAUS,081-25 50 85,NAMUR,50,,42,3007,Type 1 deuxième degré troisième professionnel qualification,Place de l'Ecole des Cadets 4 ,"1,73303307965248E+018",MECANIQUE GARAGE,WBE,983,1 D2 3 P,983
1 D2 3 TQ,2014-09-01,3008,1 D2 TQ,9999-12-31,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,ECOLE HOTELIERE PROVINCIALE DE NAMUR,081-77 68 34,NAMUR,51,,40,3008,Type 1 deuxième degré troisième technique qualification,RUE DE L INTENDANT 173 ,"1,73303307966087E+018",RESTAURATION,Subventionné provincial,189930,1 D2 3 TQ,189930
1 D2 3 G,2015-09-01,3010,1 D2 G,9999-12-31,5000 - NAMUR - NAMUR,"INSTITUT D'ENSEIGNEMENT DES ARTS, TECHNIQUES, SCIENCES ET ARTISANAT - I.A.T.A.",081-25 60 60,NAMUR,49,,39,3010,Type 1 deuxième degré troisième général transition,Rue de la Montagne 43A ,"1,73303307966507E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189687,1 D2 3 G,189687
1 D2 3 G,2014-09-01,3020,1 D2 G,9999-12-31,5020 - NAMUR - CHAMPION,INSTITUT DE LA PROVIDENCE,081-20 85 00,NAMUR,49,,39,3020,Type 1 deuxième degré troisième général transition,Place du Couvent 3 ,"1,73303307968079E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189459,1 D2 3 G,189459
1 D2 3 G,2014-09-01,3047,1 D2 G,9999-12-31,5060 - SAMBREVILLE - TAMINES,ATHENEE ROYAL TAMINES,071-26 04 60,NAMUR,49,,39,3047,Type 1 deuxième degré troisième général transition,Avenue Président Roosevelt 57 ,"1,73303307968499E+018",LANGUE MODERNE II ANGLAIS,WBE,1411,1 D2 3 G,1411
1 D2 3 G,2014-09-01,3048,1 D2 G,9999-12-31,5060 - SAMBREVILLE - TAMINES,COMMUNAUTE EDUCATIVE SAINT-JEAN-BAPTISTE (2E ET 3E DEGRES),071-77 11 07,NAMUR,49,,39,3048,Type 1 deuxième degré troisième général transition,Square Duculot 8 ,"1,73303307968813E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189997,1 D2 3 G,189997
R D2 3 P,2014-09-01,3049,R D2 P,9999-12-31,5060 - SAMBREVILLE - TAMINES,COMMUNAUTE EDUCATIVE SAINT-JEAN-BAPTISTE,071-77 11 07,NAMUR,53,,42,3049,C.E.F.A. deuxième degré troisième professionnel qualification,Square Duculot 8 ,"1,73303307970911E+018",COIFFURE,Libre confessionnel,67912,R D2 3 P,67912
1 D2 3 P,2014-09-01,3057,1 D2 P,9999-12-31,5060 - SAMBREVILLE - SAMBREVILLE,COLLEGE SAINT-ANDRE (enseignement technique et professionnel),071-77 26 91,NAMUR,50,,42,3057,Type 1 deuxième degré troisième professionnel qualification,RUE DES AUGES 22 ,"1,73303307972169E+018",MECANIQUE POLYVALENTE,Libre confessionnel,189943,1 D2 3 P,189943
1 D2 3 G,2014-09-01,3058,1 D2 G,9999-12-31,5060 - SAMBREVILLE - AUVELAIS,COLLEGE SAINT-ANDRE (enseignement général),071-26 05 00,NAMUR,49,,39,3058,Type 1 deuxième degré troisième général transition,Rue des Auges 22 ,"1,73303307973742E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189976,1 D2 3 G,189976
1 D2 3 G,2014-09-01,3071,1 D2 G,9999-12-31,5030 - GEMBLOUX - GEMBLOUX,ATHENEE ROYAL GEMBLOUX,081-61 14 13,NAMUR,49,,39,3071,Type 1 deuxième degré troisième général transition,Rue Gustave Docq 26 ,"1,73303307974056E+018",LANGUE MODERNE II ANGLAIS,WBE,3969,1 D2 3 G,3969
1 D2 3 G,2014-09-01,3072,1 D2 G,9999-12-31,5030 - GEMBLOUX - GEMBLOUX,COLLEGE SAINT-GUIBERT (D2-D3),081-62 64 80,NAMUR,49,,39,3072,Type 1 deuxième degré troisième général transition,Place Saint-Guibert 4 ,"1,73303307974581E+018",LANGUE MODERNE I ANGLAIS,Libre confessionnel,189419,1 D2 3 G,189419
1 D2 3 P,2014-09-01,3075,1 D2 P,9999-12-31,1180 - UCCLE - UCCLE,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE GEMBLOUX,081-62 53 90,BRUXELLES-CAPITALE,50,,42,3075,Type 1 deuxième degré troisième professionnel qualification,Rue de la madeleine 15 141,"1,73303307975629E+018",HORTICULTURE ET MAINTENANCE DE MATERIEL,WBE,4006,1 D2 3 P,4006
1 D2 3 P,2014-09-01,3104,1 D2 P,9999-12-31,5660 - COUVIN - PESCHE,INSTITUT SAINTE-MARIE,060-34 40 39,NAMUR,50,,42,3104,Type 1 deuxième degré troisième professionnel qualification,Rue Noiret 6 ,"1,73303307976468E+018",CUISINE ET SALLE,Libre confessionnel,190075,1 D2 3 P,190075
1 D2 3 G,2014-09-01,3107,1 D2 G,9999-12-31,5660 - COUVIN - COUVIN,ATHENEE ROYAL JEAN REY,060-34 46 74,NAMUR,49,,39,3107,Type 1 deuxième degré troisième général transition,Rue Adolphe Gouttier 11 ,"1,73303307979404E+018",LANGUE MODERNE II ANGLAIS,WBE,2392,1 D2 3 G,2392
1 D2 3 G,2014-09-01,3117,1 D2 G,9999-12-31,5680 - DOISCHE - DOISCHE,ATHENEE ROYAL FLORENNES,071-68 83 23,NAMUR,49,,39,3117,Type 1 deuxième degré troisième général transition,Rue Martin Sandron 141 ,"1,73303307980977E+018",LANGUE MODERNE II ANGLAIS,WBE,173,1 D2 3 G,173
R D2 3 P,2014-09-01,3120,R D2 P,9999-12-31,5620 - FLORENNES - FLORENNES,INSTITUT SAINTS-PIERRE ET PAUL,071-68 86 75,NAMUR,53,,42,3120,C.E.F.A. deuxième degré troisième professionnel qualification,Rue des Récollets 7 ,"1,73303307982026E+018",CUISINE ET SALLE,Libre confessionnel,189119,R D2 3 P,189119
1 D2 3 G,2014-09-01,3131,1 D2 G,9999-12-31,5600 - PHILIPPEVILLE - PHILIPPEVILLE,"ATHENEE ROYAL ""JEAN ROSTAND"" DE PHILIPPEVILLE",071-66 69 57,NAMUR,49,,39,3131,Type 1 deuxième degré troisième général transition,Avenue de Samart 2 B ,"1,73303307990414E+018",LANGUE MODERNE II ANGLAIS,WBE,2445,1 D2 3 G,2445
R D2 3 P,2014-09-01,3132,R D2 P,9999-12-31,5600 - PHILIPPEVILLE - PHILIPPEVILLE,Institut Notre-Dame,071-66 61 61,NAMUR,53,,42,3132,C.E.F.A. deuxième degré troisième professionnel qualification,Rue Eglise Saint-Philippe 10 A,"1,73303307991043E+018",VENTE,Libre confessionnel,190131,R D2 3 P,190131
1 D2 3 P,2014-09-01,3152,1 D2 P,9999-12-31,1000 - BRUXELLES - BRUXELLES,INSTITUT DE MOT-COUVREUR,02-505 59 00,BRUXELLES-CAPITALE,50,,42,3152,Type 1 deuxième degré troisième professionnel qualification,Pl Nouveau Marché Grains 24 ,"1,73303307991358E+018",SERVICES SOCIAUX,Subventionné communal,180411,1 D2 3 P,180411
1 D2 3 G,2014-09-01,3156,1 D2 G,9999-12-31,1070 - ANDERLECHT - ANDERLECHT,ATHENEE JOSEPH BRACOPS,02-431 94 01,BRUXELLES-CAPITALE,49,,39,3156,Type 1 deuxième degré troisième général transition,Rue de la Procession 78 ,"1,73303307991672E+018",LANGUE MODERNE I NEERLANDAIS,Subventionné communal,179801,1 D2 3 G,179801
1 D2 3 P,2014-09-01,3157,1 D2 P,9999-12-31,4000 - LIEGE - LIEGE,Centre d'enseignement libre S2J - Institut Saint-Sépulcre,04-226 04 66,LIEGE,50,,42,3157,Type 1 deuxième degré troisième professionnel qualification,Rue Sainte-Marguerite 64 ,"1,73303307991882E+018",SERVICES SOCIAUX,Libre confessionnel,186981,1 D2 3 P,186981
1 D2 3 G,2014-09-01,3158,1 D2 G,9999-12-31,1030 - SCHAERBEEK - SCHAERBEEK,INSTITUT DE LA VIERGE FIDELE,02-736 84 97,BRUXELLES-CAPITALE,49,,39,3158,Type 1 deuxième degré troisième général transition,Place de Jamblinne de Meux 14 ,"1,73303307992197E+018",LANGUE MODERNE I NEERLANDAIS,Libre confessionnel,181329,1 D2 3 G,181329
1 D2 3 G,2014-09-01,3192,1 D2 G,9999-12-31,1310 - LA HULPE - LA HULPE,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE,010-22 33 76,BRABANT WALLON,49,,39,3192,Type 1 deuxième degré troisième général transition,Rue des Combattants 5 ,"1,73303307992616E+018",LANGUE MODERNE I NEERLANDAIS,Subventionné provincial,182391,1 D2 3 G,182391
1 D2 3 P,2014-09-01,3198,1 D2 P,9999-12-31,1180 - UCCLE - UCCLE,Institut Emile Gryzon,02-526 74 00,BRUXELLES-CAPITALE,50,,42,3198,Type 1 deuxième degré troisième professionnel qualification,Rue de Stalle 292B ,"1,73303307994608E+018",CUISINE ET SALLE,COCOF,179750,1 D2 3 P,179750
1 D2 3 P,2014-09-01,3206,1 D2 P,9999-12-31,7520 - TOURNAI - RAMEGNIES-CHIN,INSTITUT SAINT-LUC,069-25 03 50,HAINAUT,50,,42,3206,Type 1 deuxième degré troisième professionnel qualification,Chaussée de Tournai 7 ,"1,73303307995238E+018",IMPRIMERIE,Libre confessionnel,185324,1 D2 3 P,185324
R D2 3 P,2014-09-01,3226,R D2 P,9999-12-31,4000 - LIEGE - SAINT-NICOLAS,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE RENEE JOFFROY,068-26 50 50,HAINAUT,53,,42,3226,C.E.F.A. deuxième degré troisième professionnel qualification,Rue Pierreuse 19 ,"1,73303307995552E+018",VENTE,WBE,818,R D2 3 P,818
1 D4 7 P,2014-09-01,3229,1 D4 P,9999-12-31,4800 - VERVIERS - VERVIERS,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE PARAMEDICAL DE LIEGE-HUY-VERVIERS (E.P.S.C.),04-279 79 84,LIEGE,62,,42,3229,Type 1 quatrième degré septième professionnelle E.P.S.C. soins infirmiers,Rue aux Laines 21 ,"1,73303307997964E+018",PREPARATOIRE AUX ETUDES D'INFIRMIERE OU DE NURSING,Subventionné provincial,186402,1 D4 7 P,186402
1 D2 3 G,2014-09-01,3230,1 D2 G,9999-12-31,1000 - BRUXELLES - BRUXELLES,INSTITUT DOMINIQUE PIRE,02-511 53 22,BRUXELLES-CAPITALE,49,,39,3230,Type 1 deuxième degré troisième général transition,Rue T'Kint 28 ,"1,73303307998069E+018",LANGUE MODERNE I NEERLANDAIS,Libre confessionnel,180080,1 D2 3 G,180080
1 D2 3 TQ,2014-09-01,3231,1 D2 TQ,9999-12-31,1190 - FOREST - FOREST,INSTITUT DE RADIOELECTRICITE ET CINEMATOGRAPHIE,02-340 11 00,BRUXELLES-CAPITALE,51,,40,3231,Type 1 deuxième degré troisième technique qualification,Avenue Victor Rousseau 75 ,"1,73303307998593E+018",ELECTROMECANIQUE,Libre non confessionnel,180605,1 D2 3 TQ,180605
1 D2 3 TQ,2014-09-01,3232,1 D2 TQ,9999-12-31,1060 - SAINT-GILLES - SAINT-GILLES,INSTITUT SAINT-LUC,02-537 08 70,BRUXELLES-CAPITALE,51,,40,3232,Type 1 deuxième degré troisième technique qualification,Rue d'Irlande 57 ,"1,73303307998803E+018",TECHNIQUES ARTISTIQUES,Libre confessionnel,181054,1 D2 3 TQ,181054
1 D2 3 P,2014-09-01,3236,1 D2 P,9999-12-31,7500 - TOURNAI - TOURNAI,INSTITUT DON BOSCO,069-89 18 18,HAINAUT,50,,42,3236,Type 1 deuxième degré troisième professionnel qualification,Rue de la Culture 175 ,"1,73303307999012E+018",ELECTRICITE,Libre confessionnel,185419,1 D2 3 P,185419
1 D2 3 G,2014-09-01,4809,1 D2 G,9999-12-31,1050 - IXELLES - IXELLES,ATHENEE ROYAL D'IXELLES,02-626 96 30,BRUXELLES-CAPITALE,49,,39,4809,Type 1 deuxième degré troisième général transition,Rue de la Croix 40 ,"1,73303308000271E+018",LANGUE MODERNE II ANGLAIS,WBE,1859,1 D2 3 G,1859
