AE_CODE,DT_DEBUT,NS_ETAB_ID,CP_LOC_COM_IMPL,DT_FIN,NOM_ETAB,AE_OBJ_ID,TELEPHONE_ETAB,PROV_ETAB,TE_LIBL_CRT,DGSP_OBJ_ID,URL_ETAB,NUMERO_FASE_ETAB,CO_UNI_ID,AE_NOM,ADRS_IMPL,_version_,CO_ETUDE_ID,RESEAU,id
1 D1 1D,2014-09-01,95497,1070 - ANDERLECHT - ANDERLECHT,9999-12-31,Lycée Soeur Emmanuelle - Degré d'observation autonome,97,,BRUXELLES-CAPITALE,1 D1 1D,46,,95497,112,Type 1 premier degré première année différenciée,"Avenue d'Itterbeek 482 ",1732987698611748869,GT11D,Libre confessionnel,95497
1 D1 1D,2014-09-01,95498,1060 - SAINT-GILLES - SAINT-GILLES,9999-12-31,Lycée Intégral Roger Lallemand,97,02-536 03 36,BRUXELLES-CAPITALE,1 D1 1D,46,,95498,112,Type 1 premier degré première année différenciée,"Rue de la Croix de Pierre 73 ",1732987698611748871,GT11D,Subventionné communal,95498
1 D1 1D,2014-09-01,95499,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,9999-12-31,Ecole Secondaire Plurielle Karreveld,97,02-206 12 90,BRUXELLES-CAPITALE,1 D1 1D,46,,95499,112,Type 1 premier degré première année différenciée,"Chaussée de Gand 615 ",1732987698611748873,GT11D,Subventionné communal,95499
1 D1 1D,2014-09-01,95500,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,9999-12-31,Ecole Secondaire Plurielle Maritime,97,02-210 20 90,BRUXELLES-CAPITALE,1 D1 1D,46,,95500,112,Type 1 premier degré première année différenciée,"Avenue Jean Dubrucq 175 ",1732987698611748875,GT11D,Subventionné communal,95500
1 D1 1D,2014-09-01,95523,1180 - UCCLE - UCCLE,9999-12-31,Institut Montjoie,97,02-344 52 28,BRUXELLES-CAPITALE,1 D1 1D,46,,95523,112,Type 1 premier degré première année différenciée,"Avenue Montjoie 93-95 ",1732987698614894593,GT11D,Libre confessionnel,95523
1 D1 1D,2014-09-01,95525,4800 - VERVIERS - VERVIERS,9999-12-31,Institut Saint Michel,97,087/39 46 50,LIEGE,1 D1 1D,46,,95525,112,Type 1 premier degré première année différenciée,"Rue du Collège 126 ",1732987698615943169,GT11D,Libre confessionnel,95525
1 D1 1D,2014-09-01,95528,1471 - GENAPPE - GENAPPE,9999-12-31,Ecole secondaire NESPA-BW,97,067 475 860,BRABANT WALLON,1 D1 1D,46,,95528,112,Type 1 premier degré première année différenciée,"Rue de la Sucrerie 1 ",1732987698615943171,GT11D,Libre non confessionnel,95528
1 D1 1C,2019-10-01,95555,1332 - RIXENSART - GENVAL,9999-12-31,Ecole plurielle,93,0470-67 09 84,BRABANT WALLON,1 D1 1C,45,,95555,112,Type 1 premier degré première année commune,"Rue de la Bruyère 98 ",1732987698615943172,GT11C,Libre non confessionnel,95555
1 D1 1D,2014-09-01,95570,4000 - LIEGE - LIEGE,9999-12-31,CENTRE SCOLAIRE SAINTE-VERONIQUE - MARIE-JOSE DOA,97,04 252 40 72,LIEGE,1 D1 1D,46,,95570,112,Type 1 premier degré première année différenciée,"Rue Rennequin Sualem 20 ",1732987698615943174,GT11D,Libre confessionnel,95570
1 D1 1D,2019-09-01,95576,1140 - EVERE - EVERE,9999-12-31,Collège Fra Angelico,97,02/897 50 50,BRUXELLES-CAPITALE,1 D1 1D,46,,95576,112,Type 1 premier degré première année différenciée,"Avenue des Anciens Combattants 190 ",1732987698615943176,GT11D,Libre confessionnel,95576
1 D1 1D,2019-09-01,95577,1070 - ANDERLECHT - ANDERLECHT,9999-12-31,Collège Matteo Ricci,97,02/582 86 47,BRUXELLES-CAPITALE,1 D1 1D,46,,95577,112,Type 1 premier degré première année différenciée,"Boulevard Poincaré 67 ",1732987698615943178,GT11D,Libre confessionnel,95577
1 D1 1C,2019-09-01,95579,1190 - FOREST - FOREST,9999-12-31,Institut El Hikma - La Sagesse,93,02-770 44 12,BRUXELLES-CAPITALE,1 D1 1C,45,,95579,112,Type 1 premier degré première année commune,"Rue Saint Denis 296 ",1732987698616991744,GT11C,Libre confessionnel,95579
1 D1 1D,2019-09-01,95584,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,9999-12-31,Athénée Royal Toots Thielemans,97,02/544 00 05,BRUXELLES-CAPITALE,1 D1 1D,46,,95584,112,Type 1 premier degré première année différenciée,"Rue de la Prospérité 14 ",1732987698616991746,GT11D,WBE,95584
1 D1 1C,2019-10-01,95589,1130 - BRUXELLES - HAREN,9999-12-31,Athénée royal Victor Hugo,93,02 - 897 28 41,BRUXELLES-CAPITALE,1 D1 1C,45,,95589,112,Type 1 premier degré première année commune,"Avenue de la Métrologie 2-4 ",1732987698616991747,GT11C,WBE,95589
1 D1 1C,2019-09-01,95605,1080 - MOLENBEEK-SAINT-JEAN - MOLENBEEK-SAINT-JEAN,9999-12-31,Ecole secondaire La Plume,93,02/231 19 73,BRUXELLES-CAPITALE,1 D1 1C,45,,95605,112,Type 1 premier degré première année commune,"Rue Vanderstreaten 9 ",1732987698616991748,GT11C,Libre confessionnel,95605
1 D1 1D,2020-09-01,95606,7940 - BRUGELETTE - BRUGELETTE,9999-12-31,La Maison des Phénix,97,0488-86 20 99,HAINAUT,1 D1 1D,46,,95606,112,Type 1 premier degré première année différenciée,"Place Maurice Sébastien 8 ",1732987698616991751,GT11D,Libre non confessionnel,95606
1 D1 1C,2020-10-01,95609,7730 - ESTAIMPUIS - ESTAIMPUIS,9999-12-31,Centre Educatif Mitterrand Estaimpuis,93,056 56 07 31,HAINAUT,1 D1 1C,45,www.cemestaimpuis.be,95609,112,Type 1 premier degré première année commune,"Rue de Menin 4B ",1732987698616991752,GT11C,Subventionné communal,95609
