"ROWNUMBER","CPMS_NS_ETAB_ID","CPMS_NOM","CPMS_RUE","CPMS_NUMERO","CPMS_CODEPOSTAL","CPMS_LOCALITE","CPMS_TELEPHONE","CPMS_FAX","CPMS_EMAIL","NS_ETAB_ID","TE_NOM_ETAB"
431,4860,Centre PMS libre de Wavre 1,Rue Théophile Piat,"22","1300",WAVRE,"010-22 47 09","010-24 68 03",ec004860@adm.cfwb.be,95077,Ecole Escale secondaire 1
432,4860,Centre PMS libre de Wavre 1,Rue Théophile Piat,"22","1300",WAVRE,"010-22 47 09","010-24 68 03",ec004860@adm.cfwb.be,95527,Ecole l'Escale fondamentale 2
433,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,616,ATHENEE ROYAL JODOIGNE
434,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,655,Ecole communale fondam. La Farandole - Thorembais-St-Trond
435,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,656,Ecole communale fondamentale de Perwez
436,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,667,ATHENEE ROYAL RIXENSART WAVRE
437,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,747,ATHENEE ROYAL PAUL DELVAUX
438,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,3211,Ecole fondamentale autonome Hamme-Mille
439,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,5023,Ecole fondamentale annexée Jodoigne
440,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,5024,Ecole fondamentale annexée Paul Delvaux - Ottignies
441,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,5025,Ecole fondamentale annexée Rixensart
442,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,5026,Ecole fondamentale annexée Rixensart - Wavre
443,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,5138,Ecole communale fondamentale de Thorembais-les-Béguines
444,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,5951,Ecole communale fondamentale de Malèves-Ste-Marie et Orbais
445,4861,Centre PMS de la Communauté française de Wavre,Chaussée de Louvain,"72","1300",WAVRE,"010-22 30 90","010-24 50 51",ec004861@adm.cfwb.be,95442,Ecole LiVentourne
446,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,598,Ecole fondamentale libre Sainte-Marie
447,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,601,Ecole fondamentale libre Saint-Jean
448,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,721,Ecole maternelle libre Notre-Dame
449,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,725,Ecole fondamentale libre - La Petite Ecole
450,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,726,Ecole Les Chardons
451,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,745,Ecole fondamentale libre Saint-Pie X
452,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,746,Ecole fondamentale libre - Collège du Biéreau
453,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,749,LYCEE MARTIN V
454,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,756,Ecole fondamentale Martin V
455,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,768,Ecole Jean Bosco - Enseignement secondaire spécialisé
456,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,5697,Ecole Escalpade fondamentale
457,4862,Centre PMS libre d'Ottignies,Rue des Liégeois,"7","1348",LOUVAIN-LA-NEUVE,"010-41 47 93","010-40 25 95",ec004862@adm.cfwb.be,95382,Ecole Escalpade secondaire
458,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,553,Ecole maternelle libre Saint-Charles
459,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,555,Ecole fondamentale libre Caritas
460,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,581,Ecole communale de Bonlez
461,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,582,Ecole communale de Dion-Valmont
462,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,583,Ecole communale de Corroy-le-Grand
463,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,584,Ecole communale de Gistoux
464,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,585,Ecole communale Le Chemin des Enfants
465,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,613,Ecole maternelle libre Notre-Dame
466,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,615,Ecole fondamentale libre Providence
467,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,620,INSTITUT SAINT-ALBERT
468,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,654,Ecole maternelle libre Ma Petite Ecole
469,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,657,Ecole fondamentale libre Jean-Paul II
470,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,739,Ecole fondamentale libre Saint-Martin et Saint-Joseph
471,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,755,Ecole primaire libre non confessionnelle des Bruyères
472,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,759,Ecole fondamentale Saint-Jean-Baptiste
473,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,760,Ecole communale de Ramillies
474,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,95375,Collège Da Vinci
475,4863,Centre PMS libre de Jodoigne,Chaussée de Charleroi,"31","1370",JODOIGNE,"010-81 26 27","010-81 61 72",ec004863@adm.cfwb.be,95562,La Petite école des Bruyères
476,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,554,Ecole fondamentale communale de Beauvechain
477,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,605,Ecole communale fondamentale Fernand Vanbever
478,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,609,Ecole fondamentale communale d'Incourt
479,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,614,Ecole communale fondamentale n°1 de Jodoigne
480,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,622,CEPES - Centre provincial d'enseignement secondaire
481,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,697,Ecole communale maternelle n°1 Ile aux Trésors
482,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,698,Ecole maternelle communale
483,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,699,Ecole communale de l'Amitié
484,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,702,Ecole fondamentale communale
485,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,720,Ecole fondamentale communale
486,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,727,Ecole fondamentale communale d'Hélécine
487,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,735,Ecole communale fondamentale Jandrain
488,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,736,Ecole communale fondamentale
489,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,737,Ecole communale fondamentale de Jauche
490,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,740,Ecole fondamentale communale
491,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,741,Ecole communale fondamentale de La Croix
492,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,742,Ecole communale fondamentale de Mousty
493,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,743,Ecole communale fondamentale de Limauges
494,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,744,Ecole communale primaire de Blocry
495,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,752,Ecole communale fondamentale de Limelette
496,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,757,Ecole communale fondamentale de Lauzelle
497,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,5013,Ecole communale fondamentale d'Ottignies
498,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,5139,Ecole communale fondamentale n°2 de Jodoigne
499,4864,Centre PMS provincial de Jodoigne,Chaussée de Tirlemont,"87","1370",JODOIGNE,"010-81 35 64","010-81 58 21",ec004864@adm.cfwb.be,95571,École communale maternelle de Blocry
500,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,633,Ecole maternelle libre du Béguinage - Inst de l'Enfant-Jésus
501,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,634,Ecole maternelle libre d'applic - Institut de l'Enfant-Jésus
502,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,637,Ecole fondamentale libre - Institut du Sacré-Coeur
503,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,638,Institut Saint-Michel - 8/12
504,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,639,Ecole primaire libre d'application Inst. de l'Enfant-Jésus
505,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,642,COLLEGE SAINTE-GERTRUDE
506,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,644,INSTITUT DE L'ENFANT-JESUS LYCEE
507,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,647,INSTITUT DU SACRE-COEUR
508,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,652,Institut Sainte-Thérèse - Ecole fondamentale
509,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,653,Ecole primaire libre d'application du Béguinage
510,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,682,Ecole communale Marbais-Marbisoux
511,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,684,Ecole fondamentale libre Saint-Nicolas
512,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,95077,Ecole Escale secondaire 1
513,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,95528,Ecole secondaire NESPA-BW
514,4865,Centre PMS libre de Nivelles 1,Rue François Lebon,"34","1400",NIVELLES,"067-21 44 22","067-84 18 34",ec004865@adm.cfwb.be,95559,Institut Saint-Michel 2.5/8
515,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,565,ATHENEE ROYAL RIVA-BELLA
516,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,635,Ecole communale fondamentale de Bornival
517,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,636,Ecole communale fondamentale André Hecq
518,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,641,ATHENEE ROYAL NIVELLES
519,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,683,Ecole communale fondamentale Villers-Tilly
520,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,692,ATHENEE ROYAL DE WATERLOO
521,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,5020,Ecole fondamentale annexée Riva-Bella - Braine-l'Alleud
522,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,5021,Ecole fondamentale annexée Nivelles
523,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,5022,Ecole fondamentale annexée Waterloo
524,4866,Centre PMS de la Communauté française de Nivelles,Avenue de Burlet,"23","1400",NIVELLES,"067-21 40 55","067-21 27 56",ec004866@adm.cfwb.be,5136,Ecole communale fondamentale Maillebotte
525,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,558,Ecole Anne-Marie fondamentale libre
526,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,560,Ecole fondamentale libre Sainte-Bernadette
527,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,561,Ecole fondamentale libre Institut Saint-Jacques
528,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,562,Ecole primaire libre Cardinal Mercier
529,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,563,Ecole fondamentale libre Vallée Bailly
530,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,567,COLLEGE ARCHIEPISCOPAL CARDINAL MERCIER
531,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,569,INSTITUT D'ENSEIGNEMENT CARDINAL MERCIER
532,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,576,CYCLE D'OBSERVATION AUTONOME CARDINAL MERCIER
533,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,688,Ecole fondamentale libre des Sacrés-Coeurs - Le Clos
534,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,689,Ecole fondamentale libre  des Sacrés-Coeurs 'Envol'
535,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,690,Ecole fondamentale libre Saint-François d'Assise
536,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,691,Ecole libre Sainte-Anne
537,4867,Centre PMS libre de Braine-l'alleud,Chaussée Reine Astrid,"79","1420",BRAINE-L'ALLEUD,"02-384 51 36","02-387 23 26",ec004867@adm.cfwb.be,694,Institut d'enseignement secondaire des Sacrés-Coeurs
538,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,559,Ecole primaire communale Prévert
539,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,577,Ecole fondamentale communale Le Grand Frêne
540,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,578,Ecole communale fondamentale
541,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,645,INSTITUT PROVINCIAL DES ARTS ET METIERS
542,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,648,INSTITUT PROVINCIAL D'ENSEIGNEMENT TECHNIQUE
543,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,673,Ecole communale fondamentale de Clabecq
544,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,676,Ecole communale fondamentale d'Oisquercq
545,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,679,I.P.E.S. DE TUBIZE
546,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,685,Ecole communale du Chenois
547,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,687,Ecole communale fondamentale Mont-Saint-Jean
548,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,762,Ecole communale fondamentale
549,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,763,Ecole communale fondamentale
550,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,5135,Ecole communale fondamentale de Saintes
551,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,5415,CEFA - I.P.E.S. DE TUBIZE
552,4869,Centre PMS provincial de Nivelles,Rue Demulder,"10","1400",NIVELLES,"067-21 79 21","067-21 79 22",ec004869@adm.cfwb.be,95611,Ecole Wal-Active
553,4870,Centre PMS communal de Liège 1,Rue Beeckman,"27","4000",LIEGE,"04-222 04 93","04-221 39 17",ec004870@adm.cfwb.be,1929,Ecole communale fondamentale Jardin Botanique I
554,4870,Centre PMS communal de Liège 1,Rue Beeckman,"27","4000",LIEGE,"04-222 04 93","04-221 39 17",ec004870@adm.cfwb.be,1930,Centre scolaire Georges Mignon
